date,country,geopolitical_risk,conflicts,bilateral_tensions,trade_policy_uncertainty,economic_policy_uncertainty,is_geopolitical_core,is_active_conflict,is_energy_market,is_tech_supply_chain,is_strategic_minerals,is_financial_systemic,is_maritime_choke
2025-06-17,United States-China,,,0.9,,,0,0,0,0,0,0,0
2025-06-17,United States-EU,,,-1.4,,,0,0,0,0,0,0,0
2025-06-17,United States-Iran,,,0.8,,,0,0,0,0,0,0,0
2025-06-17,United States-Mexico,,,2.1,,,0,0,0,0,0,0,0
2025-06-17,United States-Russia,,,1.7,,,0,0,0,0,0,0,0
2025-06-17,United States-Turkey,,,-1.4,,,0,0,0,0,0,0,0
2025-06-17,Uruguay,0.6,0.0,,,,0,0,0,0,0,0,0
2025-06-17,Venezuela,2.0,0.1,,,,1,0,0,0,0,0,0
2025-06-17,Vietnam,-0.4,,,,,0,0,0,1,0,0,0
2025-06-17,Yemen,4.5,1.8,,,,0,1,0,0,0,0,0
2025-06-18,Afghanistan,3.0,0.3,,,,0,1,0,0,0,0,0
2025-06-18,Algeria,,0.6,,,,0,0,0,0,0,0,0
2025-06-18,Algeria-Spain,,,1.0,,,0,0,0,0,0,0,0
2025-06-18,Argentina,3.4,0.9,,,,0,0,0,0,1,0,0
2025-06-18,Armenia,,-0.2,,,,0,0,0,0,0,0,0
2025-06-18,Australia,1.9,,,,,0,0,0,0,1,0,0
2025-06-18,Austria,4.4,-0.4,,,,0,0,0,0,0,0,0
2025-06-18,Azerbaijan,,0.5,,,,0,0,0,0,0,0,0
2025-06-18,Bahrain,3.2,1.8,,,,0,0,0,0,0,0,0
2025-06-18,Belgium,1.4,-0.2,,,,0,0,0,0,0,0,0
2025-06-18,Brazil,1.6,0.1,,,,0,0,0,0,0,1,0
2025-06-18,Bulgaria,,-0.1,,,,0,0,0,0,0,0,0
2025-06-18,Canada,1.0,0.4,,,,0,0,0,0,0,0,0
2025-06-18,Chile,0.9,-0.4,,,,0,0,0,0,1,0,0
2025-06-18,China,-0.5,0.4,,,,1,0,0,1,1,0,0
2025-06-18,China-Iran,,,0.4,,,0,0,0,0,0,0,0
2025-06-18,China-Russia,,,2.8,,,0,0,0,0,0,0,0
2025-06-18,China-Taiwan,,,3.4,,,0,0,0,0,0,0,0
2025-06-18,China-United States,,,-0.1,,,0,0,0,0,0,0,0
2025-06-18,Colombia,4.2,0.1,,,,0,0,0,0,0,0,0
2025-06-18,Croatia,,-0.7,,,,0,0,0,0,0,0,0
2025-06-18,Czech Republic,1.9,,,,,0,0,0,0,0,0,0
2025-06-18,Denmark,0.3,0.1,,,,0,0,0,0,0,0,0
2025-06-18,EU-China,,,-0.7,,,0,0,0,0,0,0,0
2025-06-18,EU-Israel,,,1.5,,,0,0,0,0,0,0,0
2025-06-18,EU-Russia,,,1.1,,,0,0,0,0,0,0,0
2025-06-18,EU-Turkey,,,-1.2,,,0,0,0,0,0,0,0
2025-06-18,EU-United States,,,0.5,,,0,0,0,0,0,0,0
2025-06-18,Ecuador,1.4,0.7,,,,0,0,0,0,0,0,0
2025-06-18,Ecuador-Mexico,,,0.9,,,0,0,0,0,0,0,0
2025-06-18,Egypt,2.1,0.7,,,,0,0,0,0,0,0,0
2025-06-18,Finland,1.2,0.0,,,,0,0,0,0,0,0,0
2025-06-18,France,1.9,0.8,,,,0,0,0,0,0,0,0
2025-06-18,Georgia,2.3,1.5,,,,0,0,0,0,0,0,0
2025-06-18,Germany,2.4,0.6,,,,0,0,0,1,0,0,0
2025-06-18,Greece,,0.0,,,,0,0,0,0,0,0,0
2025-06-18,Hong Kong,-0.6,0.1,,,,0,0,0,0,0,0,0
2025-06-18,Hungary,1.9,0.7,,,,0,0,0,0,0,0,0
2025-06-18,India,3.6,-0.3,,,,0,0,0,0,0,1,0
2025-06-18,Indonesia,0.5,0.3,,,,0,0,0,0,0,0,0
2025-06-18,Iran,4.4,0.4,,,,1,0,0,0,0,0,0
2025-06-18,Iran-Pakistan,,,-0.5,,,0,0,0,0,0,0,0
2025-06-18,Iran-Saudi Arabia,,,-1.3,,,0,0,0,0,0,0,0
2025-06-18,Iraq,4.2,0.8,,,,0,0,0,0,0,0,0
2025-06-18,Ireland,,1.6,,,,0,0,0,0,0,0,0
2025-06-18,Israel,3.7,0.8,,,,1,1,0,0,0,0,0
2025-06-18,Israel-Iran,,,2.0,,,0,0,0,0,0,0,0
2025-06-18,Israel-Saudi Arabia,,,-1.0,,,0,0,0,0,0,0,0
2025-06-18,Italy,1.1,0.2,,,,0,0,0,0,0,0,0
2025-06-18,Japan,1.8,0.9,,,,0,0,0,1,0,0,0
2025-06-18,Jordan,4.3,2.0,,,,0,0,0,0,0,0,0
2025-06-18,Kazakhstan,,-0.6,,,,0,0,0,0,0,0,0
2025-06-18,Libya,,1.6,,,,0,0,0,0,0,0,0
2025-06-18,Malaysia,0.5,0.2,,,,0,0,0,0,0,0,0
2025-06-18,Mexico,4.3,0.2,,,,0,0,0,1,0,0,0
2025-06-18,Mexico-Ecuador,,,-1.1,,,0,0,0,0,0,0,0
2025-06-18,Morocco,-0.1,0.2,,,,0,0,0,0,0,0,0
2025-06-18,Morocco-Spain,,,-1.9,,,0,0,0,0,0,0,0
2025-06-18,NATO-Russia,,,1.6,,,0,0,0,0,0,0,0
2025-06-18,Netherlands,1.1,0.3,,,,0,0,0,1,0,0,0
2025-06-18,North Korea-South Korea,,,-0.5,,,0,0,0,0,0,0,0
2025-06-18,Norway,1.9,0.2,,,,0,0,0,0,0,0,0
2025-06-18,Oman,7.5,3.7,,,,0,0,0,0,0,0,0
2025-06-18,Pakistan,3.5,0.9,,,,0,0,0,0,0,0,0
2025-06-18,Pakistan-Iran,,,-0.4,,,0,0,0,0,0,0,0
2025-06-18,Peru,1.7,0.2,,,,0,0,0,0,0,0,0
2025-06-18,Philippines,-1.1,0.2,,,,0,0,0,0,0,0,0
2025-06-18,Poland,0.4,0.1,,,,0,0,0,0,0,0,0
2025-06-18,Portugal,,-1.0,,,,0,0,0,0,0,0,0
2025-06-18,Qatar,2.9,1.0,,,,0,0,0,0,0,0,0
2025-06-18,Romania,,0.1,,,,0,0,0,0,0,0,0
2025-06-18,Russia,3.4,1.1,,,,1,1,0,0,0,0,0
2025-06-18,Russia-Iran,,,1.3,,,0,0,0,0,0,0,0
2025-06-18,Russia-Turkey,,,-0.5,,,0,0,0,0,0,0,0
2025-06-18,Russia-Ukraine,,,0.5,,,0,0,0,0,0,0,0
2025-06-18,Saudi Arabia,3.1,1.0,,,,0,0,0,0,0,0,0
2025-06-18,South Korea,0.2,0.8,,,,0,0,0,1,0,0,0
2025-06-18,Spain,0.8,0.3,,,,0,0,0,0,0,0,0
2025-06-18,Sweden,2.6,0.4,,,,0,0,0,0,0,0,0
2025-06-18,Syria,4.1,1.2,,,,0,1,0,0,0,0,0
2025-06-18,Taiwan,-0.5,-0.5,,,,1,0,0,1,0,0,0
2025-06-18,Thailand,3.0,-0.2,,,,0,0,0,0,0,0,0
2025-06-18,Tunisia,,0.4,,,,0,0,0,0,0,0,0
2025-06-18,Turkey,3.3,0.3,,,,0,0,0,0,0,1,0
2025-06-18,Ukraine,3.3,1.1,,,,1,1,0,0,0,0,0
2025-06-18,United Arab Emirates,4.4,,,,,0,0,0,0,0,0,0
2025-06-18,United Kingdom,3.9,1.3,,,,0,0,0,0,0,1,0
2025-06-18,United States,5.6,1.7,,,,0,0,0,0,0,0,0
2025-06-18,United States-China,,,1.1,,,0,0,0,0,0,0,0
2025-06-18,United States-EU,,,-1.3,,,0,0,0,0,0,0,0
2025-06-18,United States-Iran,,,1.4,,,0,0,0,0,0,0,0
2025-06-18,United States-Mexico,,,2.1,,,0,0,0,0,0,0,0
2025-06-18,United States-Russia,,,2.1,,,0,0,0,0,0,0,0
2025-06-18,United States-Turkey,,,-1.3,,,0,0,0,0,0,0,0
2025-06-18,Uruguay,0.4,0.1,,,,0,0,0,0,0,0,0
2025-06-18,Venezuela,2.0,0.2,,,,1,0,0,0,0,0,0
2025-06-18,Vietnam,-0.3,,,,,0,0,0,1,0,0,0
2025-06-18,Yemen,4.7,2.0,,,,0,1,0,0,0,0,0
2025-06-19,Afghanistan,3.0,0.3,,,,0,1,0,0,0,0,0
2025-06-19,Algeria,,0.3,,,,0,0,0,0,0,0,0
2025-06-19,Algeria-Spain,,,1.0,,,0,0,0,0,0,0,0
2025-06-19,Argentina,3.2,0.8,,,,0,0,0,0,1,0,0
2025-06-19,Armenia,,-0.2,,,,0,0,0,0,0,0,0
2025-06-19,Australia,1.7,,,,,0,0,0,0,1,0,0
2025-06-19,Austria,4.2,-0.5,,,,0,0,0,0,0,0,0
2025-06-19,Azerbaijan,,0.6,,,,0,0,0,0,0,0,0
2025-06-19,Bahrain,3.2,2.0,,,,0,0,0,0,0,0,0
2025-06-19,Belgium,1.1,-0.4,,,,0,0,0,0,0,0,0
2025-06-19,Brazil,1.3,-0.1,,,,0,0,0,0,0,1,0
2025-06-19,Bulgaria,,-0.1,,,,0,0,0,0,0,0,0
2025-06-19,Canada,0.8,0.0,,,,0,0,0,0,0,0,0
2025-06-19,Chile,1.1,-0.5,,,,0,0,0,0,1,0,0
2025-06-19,China,-0.7,0.3,,,,1,0,0,1,1,0,0
2025-06-19,China-Iran,,,0.2,,,0,0,0,0,0,0,0
2025-06-19,China-Russia,,,2.5,,,0,0,0,0,0,0,0
2025-06-19,China-Taiwan,,,2.7,,,0,0,0,0,0,0,0
2025-06-19,China-United States,,,-0.3,,,0,0,0,0,0,0,0
2025-06-19,Colombia,4.1,0.0,,,,0,0,0,0,0,0,0
2025-06-19,Croatia,,-0.9,,,,0,0,0,0,0,0,0
2025-06-19,Czech Republic,1.7,,,,,0,0,0,0,0,0,0
2025-06-19,Denmark,0.1,-0.1,,,,0,0,0,0,0,0,0
2025-06-19,EU-China,,,-1.1,,,0,0,0,0,0,0,0
2025-06-19,EU-Israel,,,1.5,,,0,0,0,0,0,0,0
2025-06-19,EU-Russia,,,0.8,,,0,0,0,0,0,0,0
2025-06-19,EU-Turkey,,,-1.5,,,0,0,0,0,0,0,0
2025-06-19,EU-United States,,,0.1,,,0,0,0,0,0,0,0
2025-06-19,Ecuador,1.3,0.7,,,,0,0,0,0,0,0,0
2025-06-19,Ecuador-Mexico,,,0.8,,,0,0,0,0,0,0,0
2025-06-19,Egypt,2.0,0.6,,,,0,0,0,0,0,0,0
2025-06-19,Finland,1.1,-0.1,,,,0,0,0,0,0,0,0
2025-06-19,France,1.8,0.7,,,,0,0,0,0,0,0,0
2025-06-19,Georgia,2.2,1.7,,,,0,0,0,0,0,0,0
2025-06-19,Germany,2.3,0.6,,,,0,0,0,1,0,0,0
2025-06-19,Greece,,0.0,,,,0,0,0,0,0,0,0
2025-06-19,Hong Kong,-0.5,0.1,,,,0,0,0,0,0,0,0
2025-06-19,Hungary,1.7,0.6,,,,0,0,0,0,0,0,0
2025-06-19,India,3.4,-0.6,,,,0,0,0,0,0,1,0
2025-06-19,Indonesia,0.5,0.2,,,,0,0,0,0,0,0,0
2025-06-19,Iran,5.0,0.5,,,,1,0,0,0,0,0,0
2025-06-19,Iran-Pakistan,,,-0.6,,,0,0,0,0,0,0,0
2025-06-19,Iran-Saudi Arabia,,,-1.5,,,0,0,0,0,0,0,0
2025-06-19,Iraq,4.3,1.0,,,,0,0,0,0,0,0,0
2025-06-19,Ireland,,1.6,,,,0,0,0,0,0,0,0
2025-06-19,Israel,4.0,0.8,,,,1,1,0,0,0,0,0
2025-06-19,Israel-Iran,,,2.0,,,0,0,0,0,0,0,0
2025-06-19,Israel-Saudi Arabia,,,-1.1,,,0,0,0,0,0,0,0
2025-06-19,Italy,0.9,0.1,,,,0,0,0,0,0,0,0
2025-06-19,Japan,1.7,0.8,,,,0,0,0,1,0,0,0
2025-06-19,Jordan,4.4,2.2,,,,0,0,0,0,0,0,0
2025-06-19,Kazakhstan,,-0.7,,,,0,0,0,0,0,0,0
2025-06-19,Libya,,1.5,,,,0,0,0,0,0,0,0
2025-06-19,Malaysia,0.4,-0.1,,,,0,0,0,0,0,0,0
2025-06-19,Mexico,4.1,-0.3,,,,0,0,0,1,0,0,0
2025-06-19,Mexico-Ecuador,,,-1.1,,,0,0,0,0,0,0,0
2025-06-19,Morocco,-0.2,0.2,,,,0,0,0,0,0,0,0
2025-06-19,Morocco-Spain,,,-1.9,,,0,0,0,0,0,0,0
2025-06-19,NATO-Russia,,,1.4,,,0,0,0,0,0,0,0
2025-06-19,Netherlands,0.9,0.2,,,,0,0,0,1,0,0,0
2025-06-19,North Korea-South Korea,,,-0.8,,,0,0,0,0,0,0,0
2025-06-19,Norway,1.7,0.0,,,,0,0,0,0,0,0,0
2025-06-19,Oman,7.5,4.0,,,,0,0,0,0,0,0,0
2025-06-19,Pakistan,3.4,0.0,,,,0,0,0,0,0,0,0
2025-06-19,Pakistan-Iran,,,-0.6,,,0,0,0,0,0,0,0
2025-06-19,Peru,1.5,0.2,,,,0,0,0,0,0,0,0
2025-06-19,Philippines,-1.2,0.0,,,,0,0,0,0,0,0,0
2025-06-19,Poland,0.2,0.0,,,,0,0,0,0,0,0,0
2025-06-19,Portugal,,-1.0,,,,0,0,0,0,0,0,0
2025-06-19,Qatar,2.9,1.1,,,,0,0,0,0,0,0,0
2025-06-19,Romania,,0.1,,,,0,0,0,0,0,0,0
2025-06-19,Russia,3.4,1.1,,,,1,1,0,0,0,0,0
2025-06-19,Russia-Iran,,,1.0,,,0,0,0,0,0,0,0
2025-06-19,Russia-Turkey,,,-0.6,,,0,0,0,0,0,0,0
2025-06-19,Russia-Ukraine,,,0.3,,,0,0,0,0,0,0,0
2025-06-19,Saudi Arabia,3.1,0.9,,,,0,0,0,0,0,0,0
2025-06-19,South Korea,0.1,0.7,,,,0,0,0,1,0,0,0
2025-06-19,Spain,0.7,0.2,,,,0,0,0,0,0,0,0
2025-06-19,Sweden,2.4,0.3,,,,0,0,0,0,0,0,0
2025-06-19,Syria,4.1,1.3,,,,0,1,0,0,0,0,0
2025-06-19,Taiwan,-0.7,-0.6,,,,1,0,0,1,0,0,0
2025-06-19,Thailand,2.9,-0.6,,,,0,0,0,0,0,0,0
2025-06-19,Tunisia,,0.3,,,,0,0,0,0,0,0,0
2025-06-19,Turkey,3.2,0.2,,,,0,0,0,0,0,1,0
2025-06-19,Ukraine,3.2,1.1,,,,1,1,0,0,0,0,0
2025-06-19,United Arab Emirates,4.3,,,,,0,0,0,0,0,0,0
2025-06-19,United Kingdom,3.8,1.3,,,,0,0,0,0,0,1,0
2025-06-19,United States,5.5,1.7,,,,0,0,0,0,0,0,0
2025-06-19,United States-China,,,0.8,,,0,0,0,0,0,0,0
2025-06-19,United States-EU,,,-1.7,,,0,0,0,0,0,0,0
2025-06-19,United States-Iran,,,1.5,,,0,0,0,0,0,0,0
2025-06-19,United States-Mexico,,,1.4,,,0,0,0,0,0,0,0
2025-06-19,United States-Russia,,,1.9,,,0,0,0,0,0,0,0
2025-06-19,United States-Turkey,,,-1.6,,,0,0,0,0,0,0,0
2025-06-19,Uruguay,0.1,-0.4,,,,0,0,0,0,0,0,0
2025-06-19,Venezuela,1.9,0.0,,,,1,0,0,0,0,0,0
2025-06-19,Vietnam,-0.3,,,,,0,0,0,1,0,0,0
2025-06-19,Yemen,4.6,2.2,,,,0,1,0,0,0,0,0
2025-06-20,Afghanistan,2.8,0.4,,,,0,1,0,0,0,0,0
2025-06-20,Algeria,,0.3,,,,0,0,0,0,0,0,0
2025-06-20,Algeria-Spain,,,1.0,,,0,0,0,0,0,0,0
2025-06-20,Argentina,2.8,0.8,,,,0,0,0,0,1,0,0
2025-06-20,Armenia,,-0.2,,,,0,0,0,0,0,0,0
2025-06-20,Australia,1.5,,,,,0,0,0,0,1,0,0
2025-06-20,Austria,3.9,-0.5,,,,0,0,0,0,0,0,0
2025-06-20,Azerbaijan,,0.6,,,,0,0,0,0,0,0,0
2025-06-20,Bahrain,3.1,2.1,,,,0,0,0,0,0,0,0
2025-06-20,Belgium,0.8,-0.4,,,,0,0,0,0,0,0,0
2025-06-20,Brazil,0.9,0.0,,,,0,0,0,0,0,1,0
2025-06-20,Bulgaria,,-0.1,,,,0,0,0,0,0,0,0
2025-06-20,Canada,0.4,0.2,,,,0,0,0,0,0,0,0
2025-06-20,Chile,1.2,-0.5,,,,0,0,0,0,1,0,0
2025-06-20,China,-0.4,0.3,,,,1,0,0,1,1,0,0
2025-06-20,China-Iran,,,0.4,,,0,0,0,0,0,0,0
2025-06-20,China-Russia,,,2.9,,,0,0,0,0,0,0,0
2025-06-20,China-Taiwan,,,3.2,,,0,0,0,0,0,0,0
2025-06-20,China-United States,,,-0.1,,,0,0,0,0,0,0,0
2025-06-20,Colombia,3.8,-0.1,,,,0,0,0,0,0,0,0
2025-06-20,Croatia,,-0.8,,,,0,0,0,0,0,0,0
2025-06-20,Czech Republic,1.4,,,,,0,0,0,0,0,0,0
2025-06-20,Denmark,-0.1,0.0,,,,0,0,0,0,0,0,0
2025-06-20,EU-China,,,-0.6,,,0,0,0,0,0,0,0
2025-06-20,EU-Israel,,,2.0,,,0,0,0,0,0,0,0
2025-06-20,EU-Russia,,,1.0,,,0,0,0,0,0,0,0
2025-06-20,EU-Turkey,,,-1.2,,,0,0,0,0,0,0,0
2025-06-20,EU-United States,,,0.3,,,0,0,0,0,0,0,0
2025-06-20,Ecuador,1.2,0.8,,,,0,0,0,0,0,0,0
2025-06-20,Ecuador-Mexico,,,0.8,,,0,0,0,0,0,0,0
2025-06-20,Egypt,1.9,0.7,,,,0,0,0,0,0,0,0
2025-06-20,Finland,0.9,-0.1,,,,0,0,0,0,0,0,0
2025-06-20,France,1.5,0.7,,,,0,0,0,0,0,0,0
2025-06-20,Georgia,2.1,1.8,,,,0,0,0,0,0,0,0
2025-06-20,Germany,1.9,0.6,,,,0,0,0,1,0,0,0
2025-06-20,Greece,,0.0,,,,0,0,0,0,0,0,0
2025-06-20,Hong Kong,-0.4,0.1,,,,0,0,0,0,0,0,0
2025-06-20,Hungary,1.4,0.7,,,,0,0,0,0,0,0,0
2025-06-20,India,3.1,-0.5,,,,0,0,0,0,0,1,0
2025-06-20,Indonesia,0.3,0.3,,,,0,0,0,0,0,0,0
2025-06-20,Iran,5.4,0.5,,,,1,0,0,0,0,0,0
2025-06-20,Iran-Pakistan,,,-0.5,,,0,0,0,0,0,0,0
2025-06-20,Iran-Saudi Arabia,,,-1.3,,,0,0,0,0,0,0,0
2025-06-20,Iraq,4.1,1.2,,,,0,0,0,0,0,0,0
2025-06-20,Ireland,,1.7,,,,0,0,0,0,0,0,0
2025-06-20,Israel,4.3,0.8,,,,1,1,0,0,0,0,0
2025-06-20,Israel-Iran,,,2.1,,,0,0,0,0,0,0,0
2025-06-20,Israel-Saudi Arabia,,,-1.0,,,0,0,0,0,0,0,0
2025-06-20,Italy,0.5,0.1,,,,0,0,0,0,0,0,0
2025-06-20,Japan,1.4,0.9,,,,0,0,0,1,0,0,0
2025-06-20,Jordan,4.2,2.3,,,,0,0,0,0,0,0,0
2025-06-20,Kazakhstan,,-0.6,,,,0,0,0,0,0,0,0
2025-06-20,Libya,,1.4,,,,0,0,0,0,0,0,0
2025-06-20,Malaysia,0.2,0.1,,,,0,0,0,0,0,0,0
2025-06-20,Mexico,3.7,-0.1,,,,0,0,0,1,0,0,0
2025-06-20,Mexico-Ecuador,,,-0.9,,,0,0,0,0,0,0,0
2025-06-20,Morocco,-0.3,0.3,,,,0,0,0,0,0,0,0
2025-06-20,Morocco-Spain,,,-1.9,,,0,0,0,0,0,0,0
2025-06-20,NATO-Russia,,,1.7,,,0,0,0,0,0,0,0
2025-06-20,Netherlands,0.6,0.2,,,,0,0,0,1,0,0,0
2025-06-20,North Korea-South Korea,,,-0.5,,,0,0,0,0,0,0,0
2025-06-20,Norway,1.4,0.0,,,,0,0,0,0,0,0,0
2025-06-20,Oman,7.3,4.2,,,,0,0,0,0,0,0,0
2025-06-20,Pakistan,3.2,0.4,,,,0,0,0,0,0,0,0
2025-06-20,Pakistan-Iran,,,-0.4,,,0,0,0,0,0,0,0
2025-06-20,Peru,1.3,0.1,,,,0,0,0,0,0,0,0
2025-06-20,Philippines,-1.4,0.0,,,,0,0,0,0,0,0,0
2025-06-20,Poland,0.0,0.1,,,,0,0,0,0,0,0,0
2025-06-20,Portugal,,-1.0,,,,0,0,0,0,0,0,0
2025-06-20,Qatar,2.8,1.2,,,,0,0,0,0,0,0,0
2025-06-20,Romania,,0.1,,,,0,0,0,0,0,0,0
2025-06-20,Russia,3.1,1.1,,,,1,1,0,0,0,0,0
2025-06-20,Russia-Iran,,,1.3,,,0,0,0,0,0,0,0
2025-06-20,Russia-Turkey,,,-0.2,,,0,0,0,0,0,0,0
2025-06-20,Russia-Ukraine,,,0.5,,,0,0,0,0,0,0,0
2025-06-20,Saudi Arabia,3.0,1.1,,,,0,0,0,0,0,0,0
2025-06-20,South Korea,-0.1,0.8,,,,0,0,0,1,0,0,0
2025-06-20,Spain,0.5,0.2,,,,0,0,0,0,0,0,0
2025-06-20,Sweden,2.1,0.3,,,,0,0,0,0,0,0,0
2025-06-20,Syria,3.9,1.4,,,,0,1,0,0,0,0,0
2025-06-20,Taiwan,-0.9,-0.6,,,,1,0,0,1,0,0,0
2025-06-20,Thailand,2.7,-0.4,,,,0,0,0,0,0,0,0
2025-06-20,Tunisia,,0.3,,,,0,0,0,0,0,0,0
2025-06-20,Turkey,2.9,0.2,,,,0,0,0,0,0,1,0
2025-06-20,Ukraine,2.9,1.1,,,,1,1,0,0,0,0,0
2025-06-20,United Arab Emirates,4.2,,,,,0,0,0,0,0,0,0
2025-06-20,United Kingdom,3.5,1.3,,,,0,0,0,0,0,1,0
2025-06-20,United States,5.4,1.7,,,,0,0,0,0,0,0,0
2025-06-20,United States-China,,,1.1,,,0,0,0,0,0,0,0
2025-06-20,United States-EU,,,-1.5,,,0,0,0,0,0,0,0
2025-06-20,United States-Iran,,,1.9,,,0,0,0,0,0,0,0
2025-06-20,United States-Mexico,,,1.7,,,0,0,0,0,0,0,0
2025-06-20,United States-Russia,,,2.4,,,0,0,0,0,0,0,0
2025-06-20,United States-Turkey,,,-1.4,,,0,0,0,0,0,0,0
2025-06-20,Uruguay,-0.2,-0.1,,,,0,0,0,0,0,0,0
2025-06-20,Venezuela,1.7,0.1,,,,1,0,0,0,0,0,0
2025-06-20,Vietnam,-0.3,,,,,0,0,0,1,0,0,0
2025-06-20,Yemen,4.4,2.2,,,,0,1,0,0,0,0,0
2025-06-21,Afghanistan,2.5,0.5,,,,0,1,0,0,0,0,0
2025-06-21,Algeria,,0.2,,,,0,0,0,0,0,0,0
2025-06-21,Algeria-Spain,,,1.0,,,0,0,0,0,0,0,0
2025-06-21,Argentina,2.3,0.8,,,,0,0,0,0,1,0,0
2025-06-21,Armenia,,-0.2,,,,0,0,0,0,0,0,0
2025-06-21,Australia,1.2,,,,,0,0,0,0,1,0,0
2025-06-21,Austria,3.5,-0.6,,,,0,0,0,0,0,0,0
2025-06-21,Azerbaijan,,0.6,,,,0,0,0,0,0,0,0
2025-06-21,Bahrain,2.9,2.2,,,,0,0,0,0,0,0,0
2025-06-21,Belgium,0.5,-0.5,,,,0,0,0,0,0,0,0
2025-06-21,Brazil,0.5,-0.1,,,,0,0,0,0,0,1,0
2025-06-21,Bulgaria,,-0.1,,,,0,0,0,0,0,0,0
2025-06-21,Canada,0.1,0.0,,,,0,0,0,0,0,0,0
2025-06-21,Chile,1.2,-0.5,,,,0,0,0,0,1,0,0
2025-06-21,China,-0.2,0.3,,,,1,0,0,1,1,0,0
2025-06-21,China-Iran,,,0.3,,,0,0,0,0,0,0,0
2025-06-21,China-Russia,,,2.8,,,0,0,0,0,0,0,0
2025-06-21,China-Taiwan,,,2.9,,,0,0,0,0,0,0,0
2025-06-21,China-United States,,,-0.2,,,0,0,0,0,0,0,0
2025-06-21,Colombia,3.4,-0.2,,,,0,0,0,0,0,0,0
2025-06-21,Croatia,,-0.9,,,,0,0,0,0,0,0,0
2025-06-21,Czech Republic,1.0,,,,,0,0,0,0,0,0,0
2025-06-21,Denmark,-0.4,0.0,,,,0,0,0,0,0,0,0
2025-06-21,EU-China,,,-0.9,,,0,0,0,0,0,0,0
2025-06-21,EU-Israel,,,2.3,,,0,0,0,0,0,0,0
2025-06-21,EU-Russia,,,0.9,,,0,0,0,0,0,0,0
2025-06-21,EU-Turkey,,,-1.4,,,0,0,0,0,0,0,0
2025-06-21,EU-United States,,,0.0,,,0,0,0,0,0,0,0
2025-06-21,Ecuador,1.0,0.8,,,,0,0,0,0,0,0,0
2025-06-21,Ecuador-Mexico,,,0.8,,,0,0,0,0,0,0,0
2025-06-21,Egypt,1.6,0.7,,,,0,0,0,0,0,0,0
2025-06-21,Finland,0.6,-0.1,,,,0,0,0,0,0,0,0
2025-06-21,France,1.2,0.7,,,,0,0,0,0,0,0,0
2025-06-21,Georgia,1.8,1.9,,,,0,0,0,0,0,0,0
2025-06-21,Germany,1.5,0.5,,,,0,0,0,1,0,0,0
2025-06-21,Greece,,0.0,,,,0,0,0,0,0,0,0
2025-06-21,Hong Kong,-0.3,0.1,,,,0,0,0,0,0,0,0
2025-06-21,Hungary,1.1,0.6,,,,0,0,0,0,0,0,0
2025-06-21,India,2.7,-0.6,,,,0,0,0,0,0,1,0
2025-06-21,Indonesia,0.1,0.3,,,,0,0,0,0,0,0,0
2025-06-21,Iran,5.5,0.6,,,,1,0,0,0,0,0,0
2025-06-21,Iran-Pakistan,,,-0.6,,,0,0,0,0,0,0,0
2025-06-21,Iran-Saudi Arabia,,,-1.4,,,0,0,0,0,0,0,0
2025-06-21,Iraq,3.8,1.3,,,,0,0,0,0,0,0,0
2025-06-21,Ireland,,1.6,,,,0,0,0,0,0,0,0
2025-06-21,Israel,4.3,0.7,,,,1,1,0,0,0,0,0
2025-06-21,Israel-Iran,,,2.1,,,0,0,0,0,0,0,0
2025-06-21,Israel-Saudi Arabia,,,-1.0,,,0,0,0,0,0,0,0
2025-06-21,Italy,0.2,0.0,,,,0,0,0,0,0,0,0
2025-06-21,Japan,1.1,0.9,,,,0,0,0,1,0,0,0
2025-06-21,Jordan,4.0,2.4,,,,0,0,0,0,0,0,0
2025-06-21,Kazakhstan,,-0.5,,,,0,0,0,0,0,0,0
2025-06-21,Libya,,1.4,,,,0,0,0,0,0,0,0
2025-06-21,Malaysia,-0.1,0.0,,,,0,0,0,0,0,0,0
2025-06-21,Mexico,3.2,-0.2,,,,0,0,0,1,0,0,0
2025-06-21,Mexico-Ecuador,,,-0.8,,,0,0,0,0,0,0,0
2025-06-21,Morocco,-0.4,0.3,,,,0,0,0,0,0,0,0
2025-06-21,Morocco-Spain,,,-1.9,,,0,0,0,0,0,0,0
2025-06-21,NATO-Russia,,,1.7,,,0,0,0,0,0,0,0
2025-06-21,Netherlands,0.3,0.1,,,,0,0,0,1,0,0,0
2025-06-21,North Korea-South Korea,,,-0.7,,,0,0,0,0,0,0,0
2025-06-21,Norway,1.1,-0.1,,,,0,0,0,0,0,0,0
2025-06-21,Oman,7.0,4.4,,,,0,0,0,0,0,0,0
2025-06-21,Pakistan,2.8,0.3,,,,0,0,0,0,0,0,0
2025-06-21,Pakistan-Iran,,,-0.4,,,0,0,0,0,0,0,0
2025-06-21,Peru,1.0,0.1,,,,0,0,0,0,0,0,0
2025-06-21,Philippines,-1.5,-0.1,,,,0,0,0,0,0,0,0
2025-06-21,Poland,-0.2,0.1,,,,0,0,0,0,0,0,0
2025-06-21,Portugal,,-1.0,,,,0,0,0,0,0,0,0
2025-06-21,Qatar,2.6,1.3,,,,0,0,0,0,0,0,0
2025-06-21,Romania,,0.1,,,,0,0,0,0,0,0,0
